,listing_id,year,comments,id,lat_lon,price,latitude,longitude
9,44616,2020,12,44616,"['19.41006,-99.17645' '19.41162,-99.17794']",12000.0,19.41006,-99.17645
28,58955,2020,1,58955,"19.42292,-99.15775",1479.0,19.42292,-99.15775
50,70644,2020,6,70644,"['19.35448,-99.16217' '19.35601,-99.16167']",1267.0,19.35448,-99.16217
65,165772,2020,6,165772,"19.40826,-99.18659",3786.5,19.40826,-99.18659
73,171109,2020,10,171109,"['19.39549,-99.17616' '19.39675,-99.17581']",274.5,19.39549,-99.17616
114,198778,2020,8,198778,"19.41395,-99.17948",833.0,19.41395,-99.17948
124,204887,2020,2,204887,"['19.40409,-99.17731' '19.4059,-99.17548']",1000.0,19.40409,-99.17731
128,217685,2020,8,217685,"['19.40454,-99.1715' '19.40491,-99.17177']",669.0,19.40454,-99.1715
139,245507,2020,24,245507,"['19.4236,-99.16979' '19.4251,-99.17067']",1013.0,19.4236,-99.16979
150,247543,2020,2,247543,"19.43516,-99.13806",622.0,19.43516,-99.13806
168,256555,2020,30,256555,"['19.40631,-99.18691' '19.40663,-99.18653']",3582.5,19.40631,-99.18691
178,261897,2020,8,261897,"19.41835,-99.17363",931.0,19.41835,-99.17363
198,287940,2020,30,287940,"19.41241,-99.1753",566.0,19.41241,-99.1753
220,323030,2020,2,323030,"19.41368,-99.17907",826.0,19.41368,-99.17907
236,325812,2020,6,325812,"19.43319,-99.14665",557.0,19.43319,-99.14665
244,326296,2020,20,326296,"19.34034,-99.18345",308.5,19.34034,-99.18345
251,326475,2020,16,326475,"19.41444,-99.15734",598.5,19.41444,-99.15734
264,331788,2020,22,331788,"19.41975,-99.17341",1587.5,19.41975,-99.17341
270,362583,2020,2,362583,"['19.42947,-99.17083' '19.43165,-99.17132']",1491.0,19.42947,-99.17083
280,370092,2020,64,370092,"19.40213,-99.16924",501.5,19.40213,-99.16924
295,375032,2020,2,375032,"19.4075,-99.17561",1350.0,19.4075,-99.17561
300,386265,2020,1,386265,"19.34303,-99.15425",292.0,19.34303,-99.15425
323,454693,2020,14,454693,"['19.40618,-99.17342' '19.40836,-99.1733']",1559.5,19.40618,-99.17342
341,458808,2020,26,458808,"19.42675,-99.1613",579.5,19.42675,-99.1613
348,486913,2020,14,486913,"19.43898,-99.16142",665.0,19.43898,-99.16142
368,517503,2020,88,517503,"19.43784,-99.07903",358.5,19.43784,-99.07903
378,527473,2020,68,527473,"19.41887,-99.17333",3044.0,19.41887,-99.17333
388,555663,2020,6,555663,"19.42924,-99.15699",870.0,19.42924,-99.15699
391,561743,2020,1,561743,"19.40598,-99.1807",800.0,19.40598,-99.1807
397,567176,2020,2,567176,"['19.45553,-99.15988' '19.45595,-99.15944']",210.0,19.45553,-99.15988
411,583039,2020,12,583039,"19.43374,-99.14616",1408.0,19.43374,-99.14616
431,609012,2020,2,609012,"['19.43221,-99.15708' '19.43294,-99.15559']",1543.5,19.43221,-99.15708
440,613181,2020,4,613181,"19.43826,-99.1366",1362.0,19.43826,-99.1366
449,618711,2020,1,618711,"19.44353,-99.18649",225.0,19.44353,-99.18649
457,628081,2020,24,628081,"['19.41789,-99.17209' '19.41936,-99.17281']",1712.5,19.41789,-99.17209
467,635324,2020,7,635324,"19.35323,-99.19343",823.0,19.35323,-99.19343
482,642797,2020,10,642797,"['19.4143,-99.18042' '19.41499,-99.18215']",9300.5,19.4143,-99.18042
493,655422,2020,18,655422,"19.41417,-99.11566",1366.5,19.41417,-99.11566
503,691019,2020,22,691019,"19.43048,-99.14461",1234.5,19.43048,-99.14461
512,696031,2020,2,696031,"19.44226,-99.18406",1155.0,19.44226,-99.18406
528,712611,2020,16,712611,"['19.41031,-99.16434' '19.41046,-99.16409']",932.5,19.41031,-99.16434
537,728372,2020,4,728372,"['19.44222,-99.14461' '19.44371,-99.14442']",2629.5,19.44222,-99.14461
547,729898,2020,48,729898,"['19.41226,-99.16594' '19.41362,-99.16603']",1326.5,19.41226,-99.16594
560,737328,2020,4,737328,"19.43059,-99.17073",1102.0,19.43059,-99.17073
572,757338,2020,1,757338,"19.34424,-99.16949",3266.0,19.34424,-99.16949
602,796477,2020,8,796477,"19.41824,-99.1756",618.5,19.41824,-99.1756
619,822005,2020,4,822005,"19.40243,-99.17828",1367.0,19.40243,-99.17828
640,826760,2020,2,826760,"19.40915,-99.17321",971.0,19.40915,-99.17321
652,832805,2020,2,832805,"19.44262,-99.14566",432.0,19.44262,-99.14566
664,858277,2020,3,858277,"19.41319,-99.1758",1959.0,19.41319,-99.1758
668,864999,2020,3,864999,"19.34392,-99.16939",621.0,19.34392,-99.16939
676,865012,2020,8,865012,"19.43078,-99.17011",1132.0,19.43078,-99.17011
689,865070,2020,3,865070,"19.34562,-99.17087",616.0,19.34562,-99.17087
696,868843,2020,20,868843,"19.43068,-99.17007",919.5,19.43068,-99.17007
703,868986,2020,10,868986,"19.4306,-99.17074",917.5,19.4306,-99.17074
709,869063,2020,8,869063,"19.43052,-99.17003",1126.0,19.43052,-99.17003
713,872238,2020,1,872238,"19.41802,-99.16141",1770.0,19.41802,-99.16141
721,883511,2020,16,883511,"19.44207,-99.14797",2623.5,19.44207,-99.14797
727,898633,2020,4,898633,"19.42063,-99.16586",2755.0,19.42063,-99.16586
736,913084,2020,4,913084,"19.43956,-99.17263",724.0,19.43956,-99.17263
753,939721,2020,36,939721,"19.42288,-99.15488",1499.0,19.42288,-99.15488
762,997247,2020,54,997247,"19.41434,-99.15857",1440.5,19.41434,-99.15857
782,1013504,2020,12,1013504,"19.34034,-99.18345",288.5,19.34034,-99.18345
790,1019309,2020,16,1019309,"19.44325,-99.20191",1906.0,19.44325,-99.20191
799,1022380,2020,10,1022380,"19.43271,-99.13857",1238.0,19.43271,-99.13857
827,1130658,2020,2,1130658,"['19.36763,-99.17944' '19.36809,-99.17821']",788.5,19.36763,-99.17944
843,1167552,2020,20,1167552,"['19.41317,-99.15735' '19.41491,-99.15684']",549.0,19.41317,-99.15735
863,1211383,2020,2,1211383,"['19.355,-99.16181' '19.35529,-99.163']",1031.0,19.355,-99.16181
874,1236668,2020,1,1236668,"19.4336,-99.13224",1013.0,19.4336,-99.13224
881,1283294,2020,30,1283294,"19.42801,-99.16467",2998.5,19.42801,-99.16467
887,1286695,2020,4,1286695,"['19.43514,-99.18361' '19.43545,-99.18216']",928.0,19.43514,-99.18361
893,1288566,2020,12,1288566,"['19.43179,-99.19426' '19.43202,-99.19624']",3491.0,19.43179,-99.19426
899,1323378,2020,3,1323378,"19.39084,-99.16981",920.0,19.39084,-99.16981
908,1335688,2020,5,1335688,"19.361,-99.19862",600.0,19.361,-99.19862
922,1344188,2020,18,1344188,"19.39219,-99.17705",41780.5,19.39219,-99.17705
930,1378164,2020,18,1378164,"19.39829,-99.13817",420.0,19.39829,-99.13817
940,1403168,2020,2,1403168,"['19.40288,-99.17884' '19.40427,-99.17928']",680.5,19.40288,-99.17884
948,1403218,2020,22,1403218,"19.44324,-99.14649",1650.0,19.44324,-99.14649
957,1404363,2020,14,1404363,"19.38015,-99.17402",985.5,19.38015,-99.17402
966,1411454,2020,38,1411454,"['19.41701,-99.1658' '19.41702,-99.16712']",1300.0,19.41701,-99.1658
970,1412623,2020,30,1412623,"19.43047,-99.16267",297.0,19.43047,-99.16267
986,1441365,2020,4,1441365,"19.42029,-99.17323",1440.0,19.42029,-99.17323
995,1441434,2020,1,1441434,"19.42910150126109,-99.16076298436658",2183.0,19.42910150126109,-99.16076298436658
1003,1462549,2020,28,1462549,"19.42833,-99.17634",1021.5,19.42833,-99.17634
1012,1476127,2020,24,1476127,"19.38021,-99.16878",642.0,19.38021,-99.16878
1021,1483498,2020,20,1483498,"['19.41223,-99.1779' '19.4144,-99.17742']",875.0,19.41223,-99.1779
1031,1511307,2020,26,1511307,"19.43335,-99.15476",1328.5,19.43335,-99.15476
1047,1547284,2020,1,1547284,"19.37845,-99.17221",679.0,19.37845,-99.17221
1056,1555819,2020,32,1555819,"['19.41555,-99.16612' '19.41709,-99.16603']",1403.5,19.41555,-99.16612
1077,1627630,2020,26,1627630,"19.41501,-99.16565",1403.5,19.41501,-99.16565
1089,1662282,2020,6,1662282,"19.4154,-99.15701",1243.5,19.4154,-99.15701
1098,1676923,2020,32,1676923,"19.41919,-99.15894",1584.0,19.41919,-99.15894
1107,1689161,2020,8,1689161,"['19.41105,-99.17436' '19.41147,-99.17284']",1087.0,19.41105,-99.17436
1129,1768385,2020,58,1768385,"19.43432,-99.14581",1008.5,19.43432,-99.14581
1154,1826212,2020,6,1826212,"['19.38089,-99.17245' '19.38144,-99.17096']",950.0,19.38089,-99.17245
1163,1850394,2020,14,1850394,"19.43122,-99.15562",1645.0,19.43122,-99.15562
1172,1877286,2020,22,1877286,"19.42804,-99.16463",3898.5,19.42804,-99.16463
1184,1919273,2020,4,1919273,"['19.42048,-99.16697' '19.4221,-99.16886']",375.0,19.42048,-99.16697
1193,1919310,2020,2,1919310,"19.42242,-99.16823",350.0,19.42242,-99.16823
1202,1919438,2020,18,1919438,"['19.42048,-99.15678' '19.42072,-99.15759']",1760.5,19.42048,-99.15678
1219,1949644,2020,1,1949644,"19.41063,-99.16575",900.0,19.41063,-99.16575
1233,1999474,2020,2,1999474,"['19.41979,-99.16363' '19.42064,-99.16134']",1865.0,19.41979,-99.16363
1241,2007564,2020,2,2007564,"19.40137,-99.17173",670.0,19.40137,-99.17173
1260,2056514,2020,10,2056514,"['19.35711,-99.16049' '19.35713,-99.16026']",1093.0,19.35711,-99.16049
1283,2075738,2020,2,2075738,"19.41909,-99.16043",2500.0,19.41909,-99.16043
1291,2083241,2020,28,2083241,"['19.4153,-99.16763' '19.41673,-99.16577']",1432.0,19.4153,-99.16763
1299,2084093,2020,38,2084093,"19.43949,-99.08769",452.0,19.43949,-99.08769
1329,2118573,2020,8,2118573,"['19.38777,-99.17532' '19.38837,-99.1739']",1855.0,19.38777,-99.17532
1337,2127400,2020,6,2127400,"19.4191,-99.15904",1753.0,19.4191,-99.15904
1353,2171338,2020,42,2171338,"19.43339,-99.15467",1218.0,19.43339,-99.15467
1366,2188749,2020,3,2188749,"19.39402,-99.15869",453.0,19.39402,-99.15869
1384,2238309,2020,20,2238309,"19.41689,-99.17792",1550.0,19.41689,-99.17792
1391,2257525,2020,2,2257525,"19.40252,-99.18273",270.0,19.40252,-99.18273
1405,2289797,2020,26,2289797,"19.42054,-99.17074",1000.0,19.42054,-99.17074
1417,2297850,2020,12,2297850,"19.42887,-99.17651",609.0,19.42887,-99.17651
1425,2307983,2020,42,2307983,"19.42589,-99.16634",1525.5,19.42589,-99.16634
1437,2318781,2020,7,2318781,"19.42792,-99.13794",473.0,19.42792,-99.13794
1445,2373420,2020,2,2373420,"19.30729,-99.16962",213.0,19.30729,-99.16962
1450,2401724,2020,38,2401724,"19.4171,-99.1725",1051.0,19.4171,-99.1725
1462,2419999,2020,1,2419999,"19.43432,-99.14581",822.0,19.43432,-99.14581
1472,2436156,2020,24,2436156,"['19.4098,-99.17851' '19.40987,-99.1798']",1646.5,19.4098,-99.17851
1477,2444573,2020,8,2444573,"19.36229,-99.17355",1072.0,19.36229,-99.17355
1498,2488193,2020,4,2488193,"19.43815,-99.13644",1426.0,19.43815,-99.13644
1511,2519535,2020,2,2519535,"19.35418,-99.16338",1162.5,19.35418,-99.16338
1518,2521698,2020,14,2521698,"19.41356,-99.17586",1234.5,19.41356,-99.17586
1526,2537481,2020,40,2537481,"['19.42018,-99.15945' '19.42256,-99.16074']",2458.5,19.42018,-99.15945
1534,2537521,2020,8,2537521,"19.4218,-99.16474",3062.0,19.4218,-99.16474
1542,2537695,2020,4,2537695,"19.40608,-99.17845",1135.5,19.40608,-99.17845
1553,2547576,2020,2,2547576,"['19.34705,-99.16738' '19.34706,-99.16568']",570.0,19.34705,-99.16738
1560,2565646,2020,14,2565646,"19.42574,-99.16625",1698.0,19.42574,-99.16625
1570,2600536,2020,1,2600536,"19.35012,-99.15671",206.0,19.35012,-99.15671
1577,2608105,2020,2,2608105,"19.40953,-99.18697",719.0,19.40953,-99.18697
1584,2643099,2020,2,2643099,"['19.33753,-99.15454' '19.338,-99.15243']",515.0,19.33753,-99.15454
1590,2666125,2020,7,2666125,"19.4141,-99.17348",3483.0,19.4141,-99.17348
1599,2702917,2020,8,2702917,"['19.41633,-99.18026' '19.41814,-99.18055']",513.0,19.41633,-99.18026
1607,2717406,2020,1,2717406,"19.37783,-99.16852",800.0,19.37783,-99.16852
1615,2729571,2020,4,2729571,"19.44551,-99.15605",985.5,19.44551,-99.15605
1616,2730414,2020,30,2730414,"19.35052,-99.29163",2000.0,19.35052,-99.29163
1628,2755055,2020,6,2755055,"19.41718,-99.17311",2584.0,19.41718,-99.17311
1634,2784853,2020,14,2784853,"19.41833,-99.11802",1541.5,19.41833,-99.11802
1639,2794006,2020,18,2794006,"19.37892,-99.1889",761.5,19.37892,-99.1889
1646,2801646,2020,3,2801646,"19.43,-99.17411",729.0,19.43,-99.17411
1651,2831712,2020,4,2831712,"['19.41856,-99.16593' '19.41875,-99.16545']",1625.0,19.41856,-99.16593
1671,2848113,2020,2,2848113,"19.35472,-99.16258",1225.0,19.35472,-99.16258
1676,2863665,2020,2,2863665,"['19.4321,-99.17323' '19.43238,-99.17465']",400.0,19.4321,-99.17323
1685,2894095,2020,12,2894095,"19.36045,-99.27996",3375.0,19.36045,-99.27996
1693,2908932,2020,1,2908932,"19.42642,-99.1595",683.0,19.42642,-99.1595
1702,2918765,2020,10,2918765,"['19.42297,-99.20626' '19.42312,-99.20636']",800.0,19.42297,-99.20626
1705,2942919,2020,9,2942919,"19.34682,-99.16616",449.0,19.34682,-99.16616
1713,2943836,2020,4,2943836,"19.36295,-99.15335",822.5,19.36295,-99.15335
1726,2984619,2020,14,2984619,"['19.43487,-99.20645' '19.43661,-99.20527']",1505.0,19.43487,-99.20645
1734,2984948,2020,6,2984948,"['19.42962,-99.20321' '19.43105,-99.20278']",1318.5,19.42962,-99.20321
1742,2985126,2020,10,2985126,"19.40522,-99.24098",929.0,19.40522,-99.24098
1750,2986194,2020,4,2986194,"['19.42504,-99.22547' '19.42512,-99.22595']",1655.0,19.42504,-99.22547
1758,2987766,2020,2,2987766,"['19.42416,-99.22405' '19.42485,-99.22614']",1246.0,19.42416,-99.22405
1765,2993993,2020,6,2993993,"19.4017,-99.25329",1833.0,19.4017,-99.25329
1783,3013008,2020,32,3013008,"19.44336,-99.20072",1205.5,19.44336,-99.20072
1790,3027692,2020,1,3027692,"19.42854,-99.13592",660.0,19.42854,-99.13592
1793,3033052,2020,28,3033052,"19.39171,-99.17506",350.0,19.39171,-99.17506
1800,3033293,2020,16,3033293,"['19.42182,-99.15899' '19.42198,-99.15906']",1242.0,19.42182,-99.15899
1810,3049887,2020,4,3049887,"19.42503,-99.22601",1010.0,19.42503,-99.22601
1818,3057573,2020,20,3057573,"['19.42863,-99.19304' '19.42993,-99.19266']",1591.5,19.42863,-99.19304
1823,3105424,2020,4,3105424,"19.43242,-99.19045",2250.0,19.43242,-99.19045
1833,3148012,2020,20,3148012,"19.41121,-99.15957",1693.0,19.41121,-99.15957
1840,3157656,2020,6,3157656,"19.43432,-99.14581",1458.0,19.43432,-99.14581
1845,3168035,2020,4,3168035,"['19.41754,-99.17158' '19.41907,-99.17129']",240.0,19.41754,-99.17158
1857,3183133,2020,14,3183133,"['19.40303,-99.24273' '19.40306,-99.24098']",762.5,19.40303,-99.24273
1867,3237348,2020,15,3237348,"19.41718,-99.17407",2256.0,19.41718,-99.17407
1872,3240086,2020,6,3240086,"['19.43348,-99.14837' '19.43386,-99.14648']",522.5,19.43348,-99.14837
1878,3242026,2020,8,3242026,"19.45688,-99.21323",848.0,19.45688,-99.21323
1893,3293072,2020,6,3293072,"['19.43488,-99.15107' '19.43547,-99.15318']",2062.0,19.43488,-99.15107
1900,3293497,2020,20,3293497,"['19.40596,-99.17049' '19.4061,-99.16957']",871.5,19.40596,-99.17049
1908,3293655,2020,1,3293655,"19.43815,-99.13644",2888.0,19.43815,-99.13644
1924,3319445,2020,2,3319445,"19.42091,-99.17014",1383.0,19.42091,-99.17014
1931,3332515,2020,10,3332515,"19.41023,-99.17655",649.5,19.41023,-99.17655
1941,3386326,2020,8,3386326,"['19.39229,-99.17625' '19.39294,-99.17416']",1199.0,19.39229,-99.17625
1951,3424613,2020,4,3424613,"19.4504,-99.18019",768.5,19.4504,-99.18019
1985,3577110,2020,48,3577110,"19.41232,-99.16073",742.0,19.41232,-99.16073
1989,3586379,2020,10,3586379,"19.40702,-99.16002",850.0,19.40702,-99.16002
1994,3595167,2020,48,3595167,"['19.43211,-99.16912' '19.43224,-99.16942']",518.5,19.43211,-99.16912
2016,3635953,2020,120,3635953,"19.43215,-99.18851",1454.0,19.43215,-99.18851
2028,3682989,2020,14,3682989,"19.44237,-99.20117",1643.0,19.44237,-99.20117
2035,3688757,2020,18,3688757,"19.41441,-99.16323",1421.0,19.41441,-99.16323
2047,3756112,2020,7,3756112,"19.42867,-99.17647",697.0,19.42867,-99.17647
2054,3767434,2020,8,3767434,"['19.37582,-99.1605' '19.37762,-99.15932']",740.0,19.37582,-99.1605
2070,3835382,2020,20,3835382,"19.41152,-99.17262",2695.0,19.41152,-99.17262
2077,3835975,2020,16,3835975,"19.4202,-99.16906",5400.0,19.4202,-99.16906
2085,3843070,2020,4,3843070,"19.3439,-99.16784",619.0,19.3439,-99.16784
2091,3843651,2020,22,3843651,"19.35984,-99.27943",2599.5,19.35984,-99.27943
2096,3848018,2020,2,3848018,"['19.41291,-99.17511' '19.41397,-99.17491']",360.0,19.41291,-99.17511
2100,3849434,2020,106,3849434,"19.42044,-99.16682",1149.0,19.42044,-99.16682
2108,3869175,2020,15,3869175,"19.43728,-99.14224",678.0,19.43728,-99.14224
2115,3869649,2020,3,3869649,"19.43522,-99.13684",300.0,19.43522,-99.13684
2123,3876420,2020,20,3876420,"19.39052,-99.15944",483.0,19.39052,-99.15944
2129,3881748,2020,4,3881748,"19.39664,-99.17516",750.0,19.39664,-99.17516
2136,3898193,2020,2,3898193,"19.43815,-99.13644",1444.0,19.43815,-99.13644
2144,3904158,2020,10,3904158,"['19.42881,-99.14792' '19.42906,-99.14615']",660.0,19.42881,-99.14792
2152,3916192,2020,64,3916192,"['19.4193,-99.16843' '19.41964,-99.16893']",2050.0,19.4193,-99.16843
2160,3916297,2020,6,3916297,"19.41321,-99.15943",695.0,19.41321,-99.15943
2169,3938955,2020,10,3938955,"['19.40842,-99.17385' '19.4089,-99.17479']",287.0,19.40842,-99.17385
2182,3944872,2020,8,3944872,"['19.41961,-99.16729' '19.42139,-99.16748']",1223.0,19.41961,-99.16729
2189,3947107,2020,2,3947107,"19.29362,-99.16224",300.0,19.29362,-99.16224
2195,3950182,2020,4,3950182,"19.45254,-99.16312",1009.5,19.45254,-99.16312
2202,3961445,2020,4,3961445,"19.34015,-99.15832",304.5,19.34015,-99.15832
2219,3994650,2020,3,3994650,"19.41861,-99.21494",5259.0,19.41861,-99.21494
2223,4000119,2020,4,4000119,"['19.42117,-99.16809' '19.42164,-99.16834']",719.0,19.42117,-99.16809
2230,4013766,2020,38,4013766,"19.4374,-99.19049",3178.5,19.4374,-99.19049
2238,4032302,2020,12,4032302,"['19.40456,-99.16308' '19.4049,-99.16206']",707.0,19.40456,-99.16308
2243,4062881,2020,3,4062881,"19.35059,-99.1978",289.0,19.35059,-99.1978
2251,4073755,2020,2,4073755,"['19.437281,-99.212929' '19.43825,-99.21371']",3419.0,19.437281,-99.212929
2258,4074448,2020,3,4074448,"19.44018,-99.16178",500.0,19.44018,-99.16178
2265,4074709,2020,14,4074709,"19.41896,-99.15508",1189.5,19.41896,-99.15508
2272,4091848,2020,8,4091848,"19.43025,-99.17326",565.0,19.43025,-99.17326
2279,4097894,2020,40,4097894,"19.35291,-99.16764",494.5,19.35291,-99.16764
2287,4103618,2020,1,4103618,"19.4134,-99.16194",804.0,19.4134,-99.16194
2295,4118496,2020,2,4118496,"19.43792,-99.19647",2082.5,19.43792,-99.19647
2302,4142890,2020,18,4142890,"19.43107,-99.14473",1003.5,19.43107,-99.14473
2309,4179076,2020,8,4179076,"19.43395,-99.20611",2471.0,19.43395,-99.20611
2316,4180044,2020,18,4180044,"['19.42978,-99.20304' '19.43133,-99.20451']",1213.5,19.42978,-99.20304
2324,4218018,2020,1,4218018,"19.40637,-99.18038",390.0,19.40637,-99.18038
2331,4234262,2020,26,4234262,"19.41104,-99.17168",895.5,19.41104,-99.17168
2339,4256949,2020,3,4256949,"19.40901,-99.16225",620.0,19.40901,-99.16225
2350,4257141,2020,1,4257141,"19.40866,-99.16278",574.0,19.40866,-99.16278
2357,4263660,2020,20,4263660,"19.42699,-99.1351",411.5,19.42699,-99.1351
2364,4269213,2020,22,4269213,"19.42884,-99.17447",815.5,19.42884,-99.17447
2379,4278958,2020,4,4278958,"19.4366,-99.19059",9100.0,19.4366,-99.19059
2394,4297680,2020,2,4297680,"19.37781,-99.15996",657.0,19.37781,-99.15996
2403,4330122,2020,8,4330122,"19.28901,-99.14271",290.0,19.28901,-99.14271
2411,4342963,2020,1,4342963,"19.40856,-99.16342",521.0,19.40856,-99.16342
2413,4343004,2020,3,4343004,"19.41083,-99.15969",414.0,19.41083,-99.15969
2416,4343260,2020,4,4343260,"['19.33558,-99.20339' '19.33744,-99.20311']",650.0,19.33558,-99.20339
2425,4388360,2020,10,4388360,"['19.40417,-99.17088' '19.40563,-99.17028']",265.0,19.40417,-99.17088
2435,4409975,2020,62,4409975,"['19.35349,-99.14729' '19.35398,-99.14778']",727.5,19.35349,-99.14729
2441,4421504,2020,30,4421504,"19.41624,-99.15748",1594.5,19.41624,-99.15748
2447,4454484,2020,14,4454484,"19.41026,-99.16175",265.0,19.41026,-99.16175
2452,4457362,2020,4,4457362,"['19.33598,-99.1238' '19.33631,-99.12529']",2721.5,19.33598,-99.1238
2459,4463479,2020,2,4463479,"19.40894,-99.16377",541.0,19.40894,-99.16377
2474,4494729,2020,13,4494729,"19.43065,-99.20225",3008.0,19.43065,-99.20225
2480,4498892,2020,6,4498892,"19.38471,-99.17852",2278.0,19.38471,-99.17852
2485,4509559,2020,44,4509559,"19.35362,-99.1477",737.0,19.35362,-99.1477
2492,4523635,2020,2,4523635,"['19.42686,-99.17351' '19.42689,-99.17174']",329.0,19.42686,-99.17351
2500,4565401,2020,11,4565401,"19.4106,-99.17732",2424.0,19.4106,-99.17732
2506,4581152,2020,12,4581152,"['19.404,-99.24108' '19.4053,-99.24144']",690.0,19.404,-99.24108
2514,4604049,2020,38,4604049,"['19.42468,-99.16214' '19.42663,-99.1608']",1661.5,19.42468,-99.16214
2532,4631054,2020,7,4631054,"19.43345,-99.13832",1507.0,19.43345,-99.13832
2545,4642549,2020,22,4642549,"['19.34601,-99.16372' '19.34743,-99.1638']",1653.0,19.34601,-99.16372
2552,4670591,2020,18,4670591,"19.41066,-99.16193",410.0,19.41066,-99.16193
2560,4709767,2020,18,4709767,"['19.4042,-99.16285' '19.40513,-99.16328']",1350.0,19.4042,-99.16285
2568,4719159,2020,2,4719159,"19.41066,-99.1636",541.0,19.41066,-99.1636
2583,4725334,2020,18,4725334,"19.41708,-99.1769",1651.5,19.41708,-99.1769
2595,4776914,2020,6,4776914,"['19.35019,-99.17487' '19.35028,-99.17637']",925.0,19.35019,-99.17487
2601,4792296,2020,8,4792296,"19.40691,-99.17904",928.0,19.40691,-99.17904
2607,4801896,2020,18,4801896,"19.41808,-99.1721",99999.0,19.41808,-99.1721
2618,4822510,2020,7,4822510,"19.36581,-99.1792",1300.0,19.36581,-99.1792
2624,4823418,2020,8,4823418,"['19.44308,-99.20324' '19.44357,-99.20401']",2531.0,19.44308,-99.20324
2632,4833571,2020,2,4833571,"['19.40707,-99.17086' '19.40846,-99.17092']",435.0,19.40707,-99.17086
2643,4846536,2020,1,4846536,"19.28125,-99.14832",1500.0,19.28125,-99.14832
2649,4856659,2020,2,4856659,"19.35445,-99.15053",500.0,19.35445,-99.15053
2653,4895630,2020,16,4895630,"['19.34794,-99.15955' '19.34974,-99.15847']",2474.0,19.34794,-99.15955
2659,4916861,2020,22,4916861,"19.43638,-99.16074",770.0,19.43638,-99.16074
2666,4920692,2020,52,4920692,"19.41253,-99.16283",582.0,19.41253,-99.16283
2672,4936003,2020,2,4936003,"19.46095,-99.17944",750.0,19.46095,-99.17944
2687,4955354,2020,2,4955354,"['19.39684,-99.17748' '19.39691,-99.17704']",252.0,19.39684,-99.17748
2703,4983049,2020,4,4983049,"['19.421,-99.16583' '19.42216,-99.16518']",829.0,19.421,-99.16583
2710,5012755,2020,12,5012755,"19.4117,-99.17848",1232.0,19.4117,-99.17848
2716,5045386,2020,4,5045386,"['19.37608,-99.1612' '19.377,-99.15993']",685.0,19.37608,-99.1612
2717,5049781,2020,2,5049781,"['19.40342,-99.17165' '19.40376,-99.17205']",556.0,19.40342,-99.17165
2726,5055869,2020,8,5055869,"19.40708,-99.17031",1409.0,19.40708,-99.17031
2732,5061072,2020,45,5061072,"['19.36326,-99.18412' '19.36448,-99.18345']",1565.0,19.36326,-99.18412
2738,5061093,2020,71,5061093,"19.39184,-99.17684",939.0,19.39184,-99.17684
2745,5065732,2020,30,5065732,"['19.40784,-99.17005' '19.41198,-99.17493']",5245.5,19.40784,-99.17005
2752,5070456,2020,5,5070456,"19.42892,-99.16452",720.0,19.42892,-99.16452
2762,5165714,2020,8,5165714,"19.33576,-99.19106",270.0,19.33576,-99.19106
2769,5171464,2020,14,5171464,"['19.428986,-99.134689' '19.42933,-99.13462']",922.0,19.428986,-99.134689
2776,5173777,2020,4,5173777,"19.35473,-99.16258",1112.5,19.35473,-99.16258
2787,5182369,2020,32,5182369,"19.42012,-99.17086",1267.0,19.42012,-99.17086
2795,5183863,2020,2,5183863,"['19.42593,-99.22538' '19.42594,-99.22524']",1493.0,19.42593,-99.22538
2797,5185444,2020,2,5185444,"['19.4128,-99.15512' '19.41307,-99.15496']",393.5,19.4128,-99.15512
2809,5192153,2020,1,5192153,"19.42954,-99.18736",2013.0,19.42954,-99.18736
2815,5193000,2020,42,5193000,"['19.42751,-99.14041' '19.42924,-99.13881']",362.5,19.42751,-99.14041
2825,5193870,2020,2,5193870,"['19.42395,-99.22415' '19.42404,-99.2254']",1019.5,19.42395,-99.22415
2832,5200568,2020,2,5200568,"19.39482,-99.17747",203.0,19.39482,-99.17747
2845,5212601,2020,28,5212601,"['19.40573,-99.1709' '19.40719,-99.17091']",3016.5,19.40573,-99.1709
2854,5229072,2020,2,5229072,"['19.34387,-99.16235' '19.34593,-99.16079']",536.0,19.34387,-99.16235
2867,5272690,2020,20,5272690,"['19.42785,-99.13516' '19.428986,-99.134689']",687.5,19.42785,-99.13516
2874,5276417,2020,22,5276417,"['19.428986,-99.134689' '19.42919,-99.1349']",857.5,19.428986,-99.134689
2881,5287695,2020,30,5287695,"19.42876,-99.13445",700.0,19.42876,-99.13445
2893,5298333,2020,2,5298333,"19.34447,-99.16036",330.0,19.34447,-99.16036
2900,5304932,2020,30,5304932,"19.41731,-99.1196",1408.0,19.41731,-99.1196
2914,5371323,2020,24,5371323,"['19.408,-99.18017' '19.40802,-99.17856']",1624.5,19.408,-99.18017
2926,5387427,2020,24,5387427,"19.41243,-99.17499",566.0,19.41243,-99.17499
2933,5414029,2020,14,5414029,"['19.413349,-99.170555' '19.41365,-99.17042']",486.5,19.413349,-99.170555
2940,5423456,2020,4,5423456,"19.39811,-99.1822",925.5,19.39811,-99.1822
2953,5447370,2020,12,5447370,"19.41741,-99.16523",1450.0,19.41741,-99.16523
2963,5488293,2020,4,5488293,"['19.40735,-99.17363' '19.40806,-99.17345']",1444.5,19.40735,-99.17363
